Path,Speaker,Emotion,Transcript
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_red_angry.wav,YAF,angry,Say the word red.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_ring_angry.wav,YAF,angry,Say the word ring.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_ripe_angry.wav,YAF,angry,Say the word ripe.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_road_angry.wav,YAF,angry,Say the word road.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_room_angry.wav,YAF,angry,Say the word room.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_rose_angry.wav,YAF,angry,Say the word rose.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_rot_angry.wav,YAF,angry,Say the word rot.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_rough_angry.wav,YAF,angry,Say the word rough.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_rush_angry.wav,YAF,angry,Say the word rush.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_said_angry.wav,YAF,angry,Say the word said.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sail_angry.wav,YAF,angry,"Say the word, say it."
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_search_angry.wav,YAF,angry,Say the word search.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_seize_angry.wav,YAF,angry,Say the word sees.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sell_angry.wav,YAF,angry,"Say the word, sell."
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_shack_angry.wav,YAF,angry,"Say the word, Shaq."
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_shall_angry.wav,YAF,angry,Say the word shall.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_shawl_angry.wav,YAF,angry,Say the word shall.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sheep_angry.wav,YAF,angry,Say the word sheep.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_shirt_angry.wav,YAF,angry,Say the word shirt.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_should_angry.wav,YAF,angry,Say the word should.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_shout_angry.wav,YAF,angry,Say the word shout.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_size_angry.wav,YAF,angry,Say the word size.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_soap_angry.wav,YAF,angry,Say the word soap.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_soup_angry.wav,YAF,angry,Say the word soup.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sour_angry.wav,YAF,angry,Say the word Sour.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_south_angry.wav,YAF,angry,Say the word South.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sub_angry.wav,YAF,angry,Say the word sub.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_such_angry.wav,YAF,angry,Say the word such.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_sure_angry.wav,YAF,angry,Say the word sure.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_take_angry.wav,YAF,angry,Say the word take.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_talk_angry.wav,YAF,angry,Say the word talk.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tape_angry.wav,YAF,angry,Say the word tape.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_team_angry.wav,YAF,angry,Say the word team.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tell_angry.wav,YAF,angry,"Say the word, tell."
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_thin_angry.wav,YAF,angry,Say the word thin.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_third_angry.wav,YAF,angry,Say the word third.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_thought_angry.wav,YAF,angry,Say the word thought.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_thumb_angry.wav,YAF,angry,Say the word thumb.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_time_angry.wav,YAF,angry,Say the word time.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tip_angry.wav,YAF,angry,Say the word tip.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tire_angry.wav,YAF,angry,Say the word tire.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_ton_angry.wav,YAF,angry,Say the word ton.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tool_angry.wav,YAF,angry,Say the word tool.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_tough_angry.wav,YAF,angry,Say the word tough.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_turn_angry.wav,YAF,angry,say the word turn.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_vine_angry.wav,YAF,angry,Say the word Vine.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_voice_angry.wav,YAF,angry,Say the word voice.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_void_angry.wav,YAF,angry,Say the word void.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_vote_angry.wav,YAF,angry,Say the word vote.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_wag_angry.wav,YAF,angry,Say the word wag.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_walk_angry.wav,YAF,angry,Say the word walk.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_wash_angry.wav,YAF,angry,Say the word wash.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_week_angry.wav,YAF,angry,Say the word week.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_wheat_angry.wav,YAF,angry,Say the word wheat.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_when_angry.wav,YAF,angry,Say the word when.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_which_angry.wav,YAF,angry,Save the word which.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_whip_angry.wav,YAF,angry,Say the word whip.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_white_angry.wav,YAF,angry,Say the word white.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_wife_angry.wav,YAF,angry,Say the word wife.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_wire_angry.wav,YAF,angry,"Say the word, WIRE."
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_witch_angry.wav,YAF,angry,Say the word which.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_yearn_angry.wav,YAF,angry,Say the word yearn.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_yes_angry.wav,YAF,angry,Say the word yes.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_young_angry.wav,YAF,angry,Say the word young.
/content/drive/MyDrive/speech_emotion_project/data/YAF_angry/YAF_youth_angry.wav,YAF,angry,Say the word youth.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_back_disgust.wav,YAF,disgust,Say the word back.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bar_disgust.wav,YAF,disgust,Say the word bar.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_base_disgust.wav,YAF,disgust,Say the word base.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bath_disgust.wav,YAF,disgust,Say the word bath.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bean_disgust.wav,YAF,disgust,Say the word being.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_beg_disgust.wav,YAF,disgust,Say the word beg.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bite_disgust.wav,YAF,disgust,Say the word bite.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_boat_disgust.wav,YAF,disgust,Say the word boat.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bone_disgust.wav,YAF,disgust,Say the word bone.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_book_disgust.wav,YAF,disgust,Say the word book.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_bought_disgust.wav,YAF,disgust,"Say the word, BOT."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_burn_disgust.wav,YAF,disgust,Say the word burn.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_cab_disgust.wav,YAF,disgust,Say the word cab.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_calm_disgust.wav,YAF,disgust,"Say the word, come."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_came_disgust.wav,YAF,disgust,Say the word came.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_cause_disgust.wav,YAF,disgust,Say the word cause.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_chain_disgust.wav,YAF,disgust,Say the word chain.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_chair_disgust.wav,YAF,disgust,"Say the word, Cher."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_chalk_disgust.wav,YAF,disgust,"Say the word, talk."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_chat_disgust.wav,YAF,disgust,Say the word chat.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_check_disgust.wav,YAF,disgust,Say the word check.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_cheek_disgust.wav,YAF,disgust,Say the word cheek.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_chief_disgust.wav,YAF,disgust,Say the word chief.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_choice_disgust.wav,YAF,disgust,Say the word choice.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_cool_disgust.wav,YAF,disgust,Say the word cool.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dab_disgust.wav,YAF,disgust,"Say the word, dab."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_date_disgust.wav,YAF,disgust,Say the word date.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dead_disgust.wav,YAF,disgust,Say the word dead.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_death_disgust.wav,YAF,disgust,Say the word death.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_deep_disgust.wav,YAF,disgust,Say the word deep.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dime_disgust.wav,YAF,disgust,"Say the word, Dime."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dip_disgust.wav,YAF,disgust,Say the word dip.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_ditch_disgust.wav,YAF,disgust,"Say the word, ditch."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dodge_disgust.wav,YAF,disgust,Say the word Dodge.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_dog_disgust.wav,YAF,disgust,"Say the word, dog."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_doll_disgust.wav,YAF,disgust,Say the word doll.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_door_disgust.wav,YAF,disgust,Say the word door.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_fail_disgust.wav,YAF,disgust,Say the word fail.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_fall_disgust.wav,YAF,disgust,Say the word fall.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_far_disgust.wav,YAF,disgust,Say the word far.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_fat_disgust.wav,YAF,disgust,Say the word fat.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_fit_disgust.wav,YAF,disgust,Say the word fit.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_five_disgust.wav,YAF,disgust,Say the word five.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_food_disgust.wav,YAF,disgust,Say the word food.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_gap_disgust.wav,YAF,disgust,Say the word gap.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_gas_disgust.wav,YAF,disgust,Say the word gas.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_gaze_disgust.wav,YAF,disgust,Say the word gaze.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_germ_disgust.wav,YAF,disgust,Say the word germ.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_get_disgust.wav,YAF,disgust,Say the word get.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_gin_disgust.wav,YAF,disgust,"Say the word, Gin."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_goal_disgust.wav,YAF,disgust,Say the word goal.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_good_disgust.wav,YAF,disgust,Say the word good.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_goose_disgust.wav,YAF,disgust,"Say the word, Goose."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_gun_disgust.wav,YAF,disgust,Say the word gun.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_half_disgust.wav,YAF,disgust,Say the word have.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hall_disgust.wav,YAF,disgust,"Say the word, hall."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hash_disgust.wav,YAF,disgust,"Say the word, hush."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hate_disgust.wav,YAF,disgust,Say the word hate.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_have_disgust.wav,YAF,disgust,Say the word have.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_haze_disgust.wav,YAF,disgust,Say the word haze.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hire_disgust.wav,YAF,disgust,Say the word higher.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hit_disgust.wav,YAF,disgust,Say the word hit.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hole_disgust.wav,YAF,disgust,Say the word whole.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_home_disgust.wav,YAF,disgust,Say the word home.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hurl_disgust.wav,YAF,disgust,Say the word hurl.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_hush_disgust.wav,YAF,disgust,Say the word hush.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_jail_disgust.wav,YAF,disgust,Say the word jail.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_jar_disgust.wav,YAF,disgust,Say the word jar.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_join_disgust.wav,YAF,disgust,"Say the word, join."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_judge_disgust.wav,YAF,disgust,Say the word judge.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_jug_disgust.wav,YAF,disgust,"Say the word, jug."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_juice_disgust.wav,YAF,disgust,"Say the word, Jews."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_keen_disgust.wav,YAF,disgust,Say the word keen.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_keep_disgust.wav,YAF,disgust,"Say the word, keep."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_keg_disgust.wav,YAF,disgust,Say the word Keg.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_kick_disgust.wav,YAF,disgust,Say the word kick.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_kill_disgust.wav,YAF,disgust,Say the word kill.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_king_disgust.wav,YAF,disgust,Say the word King.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_kite_disgust.wav,YAF,disgust,Say the word kite.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_knock_disgust.wav,YAF,disgust,Say the word knock.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_late_disgust.wav,YAF,disgust,Say the word late.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_laud_disgust.wav,YAF,disgust,"Say the word, Laud."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lean_disgust.wav,YAF,disgust,Say the word lean.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_learn_disgust.wav,YAF,disgust,Say the word learn.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lease_disgust.wav,YAF,disgust,Say the word least.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lid_disgust.wav,YAF,disgust,Say the word lid.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_life_disgust.wav,YAF,disgust,Say the word life.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_limb_disgust.wav,YAF,disgust,Say the word limb.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_live_disgust.wav,YAF,disgust,Say the word live.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_loaf_disgust.wav,YAF,disgust,Say the word loaf.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_long_disgust.wav,YAF,disgust,Say the word long.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lore_disgust.wav,YAF,disgust,Say the word lore.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lose_disgust.wav,YAF,disgust,Say the word lose.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_lot_disgust.wav,YAF,disgust,Say the word lot.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_love_disgust.wav,YAF,disgust,Say the word love.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_luck_disgust.wav,YAF,disgust,Say the word luck.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_make_disgust.wav,YAF,disgust,Say the word make.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_match_disgust.wav,YAF,disgust,Say the word match.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_merge_disgust.wav,YAF,disgust,Say the word merge.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mess_disgust.wav,YAF,disgust,Say the word mess.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_met_disgust.wav,YAF,disgust,Say the word met.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mill_disgust.wav,YAF,disgust,Say the word mill.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mob_disgust.wav,YAF,disgust,Say the word mom.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mode_disgust.wav,YAF,disgust,Say the word mode.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mood_disgust.wav,YAF,disgust,Say the word mood.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_moon_disgust.wav,YAF,disgust,Say the word moon.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mop_disgust.wav,YAF,disgust,Say the word mop.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_mouse_disgust.wav,YAF,disgust,Say the word mouse.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_nag_disgust.wav,YAF,disgust,"Say the word, Neg."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_name_disgust.wav,YAF,disgust,Say the word name.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_near_disgust.wav,YAF,disgust,Say the word near.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_neat_disgust.wav,YAF,disgust,Say the word need.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_nice_disgust.wav,YAF,disgust,Say the word nice.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_note_disgust.wav,YAF,disgust,"Say the word, note."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_numb_disgust.wav,YAF,disgust,Say the word numb.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pad_disgust.wav,YAF,disgust,Say the word pad.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_page_disgust.wav,YAF,disgust,Say the word page.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pain_disgust.wav,YAF,disgust,Say the word pain.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pass_disgust.wav,YAF,disgust,Say the word pass.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pearl_disgust.wav,YAF,disgust,Say the word Pearl.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_peg_disgust.wav,YAF,disgust,Say the word peg.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_perch_disgust.wav,YAF,disgust,Say the word purge.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_phone_disgust.wav,YAF,disgust,Say the word phone.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pick_disgust.wav,YAF,disgust,Say the word pick.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pike_disgust.wav,YAF,disgust,Say the word Pike.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pole_disgust.wav,YAF,disgust,"Say the word, Paul."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_pool_disgust.wav,YAF,disgust,Say the word pool.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_puff_disgust.wav,YAF,disgust,Say the word puff.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rag_disgust.wav,YAF,disgust,"Say the word, rag."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_raid_disgust.wav,YAF,disgust,Say the word RAID.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rain_disgust.wav,YAF,disgust,Say the word rain.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_raise_disgust.wav,YAF,disgust,Say the word raise.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rat_disgust.wav,YAF,disgust,"Say the word, right."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_reach_disgust.wav,YAF,disgust,Say the word reach.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_read_disgust.wav,YAF,disgust,Say the word read.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_red_disgust.wav,YAF,disgust,Say the word red.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_ring_disgust.wav,YAF,disgust,Say the word ring.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_ripe_disgust.wav,YAF,disgust,Say the word ripe.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_road_disgust.wav,YAF,disgust,"Say the word, brod."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_room_disgust.wav,YAF,disgust,Say the word room.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rose_disgust.wav,YAF,disgust,Say the word rose.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rot_disgust.wav,YAF,disgust,Say the word rot.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rough_disgust.wav,YAF,disgust,Say the word rough.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_rush_disgust.wav,YAF,disgust,Say the word rush.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_said_disgust.wav,YAF,disgust,Say the word said.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sail_disgust.wav,YAF,disgust,"Say the word, sail."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_search_disgust.wav,YAF,disgust,Say the word surge.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_seize_disgust.wav,YAF,disgust,Say the word sees.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sell_disgust.wav,YAF,disgust,"Say the word, sell."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_shack_disgust.wav,YAF,disgust,"Say the word, shak."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_shall_disgust.wav,YAF,disgust,"Say the word, shall."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_shawl_disgust.wav,YAF,disgust,"Say the word, shall."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sheep_disgust.wav,YAF,disgust,Say the word sheep.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_shirt_disgust.wav,YAF,disgust,Say the word shirt.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_should_disgust.wav,YAF,disgust,Say the word should.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_shout_disgust.wav,YAF,disgust,Say the word shout.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_size_disgust.wav,YAF,disgust,Say the word size.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_soap_disgust.wav,YAF,disgust,"Say the words, soap."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_soup_disgust.wav,YAF,disgust,"Say the word, soup."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sour_disgust.wav,YAF,disgust,Say the word Sour.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_south_disgust.wav,YAF,disgust,Say the words south.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sub_disgust.wav,YAF,disgust,Say the word sub.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_such_disgust.wav,YAF,disgust,Say the word such.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_sure_disgust.wav,YAF,disgust,"Say the word, sure."
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_take_disgust.wav,YAF,disgust,Say the word take.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_talk_disgust.wav,YAF,disgust,Say the word talk.
/content/drive/MyDrive/speech_emotion_project/data/YAF_disgust/YAF_tape_disgust.wav,YAF,disgust,Say the word tape.
